show_id,director_1,director_2
s5598,Juan Pablo Buscarini,NULL
s5599,NULL,NULL
s5600,Nishikant Kamat,NULL
s5601,Thomas Stuber,NULL
s5602,NULL,NULL
s5603,Sam Dunn,Scot McFadyen
s5604,NULL,NULL
s5605,Raúl Arévalo,NULL
s5606,Matías Bize,NULL
s5607,Michael Paul Stephenson,NULL
s5608,Colin Dench,NULL
s5609,NULL,NULL
s5610,NULL,NULL
s5611,Ricky Gervais,NULL
s5612,NULL,NULL
s5613,Joachim Fest,Christian Herrendoerfer
s5614,Scott Aukerman,Akiva Schaffer
s5615,Raúl Campos,Jan Suter
s5616,Malik Vitthal,NULL
s5617,Rohit Shetty,NULL
s5618,Farah Khan,NULL
s5619,Shlok Sharma,NULL
s5620,Joaquín Mazón,NULL
s5621,Jonás Trueba,NULL
s5622,Peter DeLuise,NULL
s5623,Jay Karas,NULL
s5624,Alejandra Márquez Abella,NULL
s5625,Sébastien Betbeder,NULL
s5626,Adam Randall,NULL
s5627,Marco Dutra,NULL
s5628,Marcus Raboy,NULL
s5629,Mario Rouleau,NULL
s5630,Aniruddha Roy Chowdhury,NULL
s5631,Chester Tam,NULL
s5632,Neal Brennan,NULL
s5633,Hannes Stöhr,NULL
s5634,Andreas Prochaska,NULL
s5635,Maximilian Erlenwein,NULL
s5636,Burhan Qurbani,NULL
s5637,Hubert Woroniecki,NULL
s5638,Alistair Legrand,NULL
s5639,Mir-Jean Bou Chaaya,NULL
s5640,Jeannie Gaffigan,NULL
s5641,NULL,NULL
s5642,Babak Anvari,NULL
s5643,Emily Hagins,NULL
s5644,Greg Richardson,NULL
s5645,Uwe Boll,NULL
s5646,Mitch Schauer,NULL
s5647,Lance Bangs,NULL
s5648,Rohit Mittal,NULL
s5649,Steve Hickner,Simon J. Smith
s5650,Jalil Lespert,NULL
s5651,NULL,NULL
s5652,Abhishek Chaubey,NULL
s5653,Diego Luna,NULL
s5654,NULL,NULL
s5655,NULL,NULL
s5656,NULL,NULL
s5657,Jorge Michel Grau,NULL
s5658,Riki Lindhome,Jeremy Konner
s5659,NULL,NULL
s5660,Thomas Astruc,NULL
s5661,Manny Rodriguez,NULL
s5662,Vikram Gandhi,NULL
s5663,NULL,NULL
s5664,Sean Hanish,NULL
s5665,Sinan Akkus,NULL
s5666,NULL,NULL
s5667,Matt Bell,NULL
s5668,NULL,NULL
s5669,NULL,NULL
s5670,NULL,NULL
s5671,NULL,NULL
s5672,NULL,NULL
s5673,NULL,NULL
s5674,NULL,NULL
s5675,James Hawes,NULL
s5676,NULL,NULL
s5677,Elite Zexer,NULL
s5678,NULL,NULL
s5679,Raúl Campos,Jan Suter
s5680,Alex Lehmann,NULL
s5681,NULL,NULL
s5682,James Yukich,NULL
s5683,Nic Mathieu,NULL
s5684,NULL,NULL
s5685,NULL,NULL
s5686,Chris Kelly,NULL
s5687,NULL,NULL
s5688,Alex Lehmann,NULL
s5689,Roman Gackowski,NULL
s5690,Benjamin Dickinson,NULL
s5691,NULL,NULL
s5692,Sacha Wolff,NULL
s5693,NULL,NULL
s5694,Adam Nimoy,NULL
s5695,Elizabeth Wood,NULL
s5696,Robert McCullough Jr.,NULL
s5697,Shrihari Sathe,NULL
s5698,Ralph Macchio,NULL
s5699,Ricardo Maldonado,NULL
s5700,NULL,NULL
s5701,NULL,NULL
s5702,Vetrimaaran,NULL
s5703,Linas Phillips,NULL
s5704,NULL,NULL
s5705,Jeff Margolis,NULL
s5706,Bauddhayan Mukherji,NULL
s5707,María Jose Cuevas,NULL
s5708,NULL,NULL
s5709,Oz Rodriguez,NULL
s5710,Chris Sparling,NULL
s5711,Qaushiq Mukherjee,NULL
s5712,Jan Suter,Raúl Campos Delgado
s5713,Shannon Hartman,Michelle Caputo
s5714,Jerry Seinfeld,NULL
s5715,Houda Benyamina,NULL
s5716,NULL,NULL
s5717,NULL,NULL
s5718,Volker Weicker,NULL
s5719,Manjeet Singh,NULL
s5720,Jeff Wadlow,NULL
s5721,NULL,NULL
s5722,Lorene Machado,NULL
s5723,NULL,NULL
s5724,NULL,NULL
s5725,Marcus Raboy,NULL
s5726,Kief Davidson,Richard Ladkani
s5727,Richard Mears,NULL
s5728,NULL,NULL
s5729,NULL,NULL
s5730,NULL,NULL
s5731,NULL,NULL
s5732,NULL,NULL
s5733,NULL,NULL
s5734,Heidi Ewing,Rachel Grady
s5735,Moto Sakakibara,NULL
s5736,Emilio Martínez Lázaro,NULL
s5737,Robert Vince,NULL
s5738,Osgood Perkins,NULL
s5739,Werner Herzog,NULL
s5740,Julien Rambaldi,NULL
s5741,Yvan Attal,NULL
s5742,NULL,NULL
s5743,Benjamin Weill,NULL
s5744,Roger Gual,NULL
s5745,NULL,NULL
s5746,Anthony Giordano,NULL
s5747,Thomas Sorriaux,NULL
s5748,Toshiyuki Kubooka,NULL
s5749,Noriyuki Abe,NULL
s5750,Noriyuki Abe,NULL
s5751,Clovis Cornillac,NULL
s5752,NULL,NULL
s5753,NULL,NULL
s5754,NULL,NULL
s5755,Kevin MacDonald,NULL
s5756,Christopher Guest,NULL
s5757,Jonathan Demme,NULL
s5758,Ava DuVernay,NULL
s5759,Dave Higby,NULL
s5760,NULL,NULL
s5761,Richie Smyth,NULL
s5762,Michael D. Black,NULL
s5763,NULL,NULL
s5764,NULL,NULL
s5765,Riccardo Pilizzeri,NULL
s5766,Guilherme Fontes,NULL
s5767,NULL,NULL
s5768,Aamir Bashir,NULL
s5769,NULL,NULL
s5770,NULL,NULL
s5771,Alejandro Fernández Almendras,NULL
s5772,NULL,NULL
s5773,Álex de la Iglesia,NULL
s5774,Ishi Rudell,NULL
s5775,David Schalko,NULL
s5776,NULL,NULL
s5777,Pieter Kuijpers,NULL
s5778,NULL,NULL
s5779,Prashant Nair,NULL
s5780,Paul Taublieb,Jon Freeman
s5781,Riccardo Milani,NULL
s5782,NULL,NULL
s5783,Rod Blackhurst,Brian McGinn
s5784,Bonni Cohen,Jon Shenk
s5785,Bobcat Goldthwait,NULL
s5786,NULL,NULL
s5787,NULL,NULL
s5788,NULL,NULL
s5789,NULL,NULL
s5790,NULL,NULL
s5791,NULL,NULL
s5792,NULL,NULL
s5793,Tony Elliott,NULL
s5794,Troy Miller,NULL
s5795,Louis C.K.,NULL
s5796,Orlando von Einsiedel,NULL
s5797,Dan Forrer,NULL
s5798,Dan Krauss,NULL
s5799,NULL,NULL
s5800,NULL,NULL
s5801,NULL,NULL
s5802,NULL,NULL
s5803,NULL,NULL
s5804,NULL,NULL
s5805,NULL,NULL
s5806,NULL,NULL
s5807,NULL,NULL
s5808,NULL,NULL
s5809,Jay Karas,NULL
s5810,Christopher Louie,NULL
s5811,Justin Krook,NULL
s5812,NULL,NULL
s5813,NULL,NULL
s5814,Louis C.K.,NULL
s5815,NULL,NULL
s5816,Michael Drumm,NULL
s5817,Troy Miller,NULL
s5818,Jay Karas,NULL
s5819,Jay Chapman,NULL
s5820,Alex Coletti,NULL
s5821,Michael Drumm,NULL
s5822,John Smithson,NULL
s5823,NULL,NULL
s5824,NULL,NULL
s5825,Christopher Martin,NULL
s5826,NULL,NULL
s5827,Tom Whitter,NULL
s5828,NULL,NULL
s5829,Sian Heder,NULL
s5830,NULL,NULL
s5831,Karl Mueller,NULL
s5832,Joe Berlinger,NULL
s5833,Allan Ungar,NULL
s5834,Qaushiq Mukherjee,NULL
s5835,Tensai Okamura,NULL
s5836,Ryan Polito,NULL
s5837,NULL,NULL
s5838,Hemant Gaba,Pratim D. Gupta
s5839,NULL,NULL
s5840,Raúl Campos,Jan Suter
s5841,Rob Burnett,NULL
s5842,Wilson Yip,NULL
s5843,Bo Burnham,Christopher Storer
s5844,NULL,NULL
s5845,NULL,NULL
s5846,NULL,NULL
s5847,Steven Brill,NULL
s5848,Jay Karas,NULL
s5849,Ricky Gervais,NULL
s5850,Jon Greenhalgh,NULL
s5851,NULL,NULL
s5852,Felix Van Groeningen,Felix van Groeningen
s5853,Mike Flanagan,NULL
s5854,NULL,NULL
s5855,G.J. Echternkamp,NULL
s5856,NULL,NULL
s5857,NULL,NULL
s5858,Rodolphe Guenoden,NULL
s5859,Jason Krawczyk,NULL
s5860,Sam Wrench,NULL
s5861,Sophie Robinson,Lotje Sodderland
s5862,John Lee,NULL
s5863,NULL,NULL
s5864,NULL,NULL
s5865,Yuen Wo-Ping,NULL
s5866,Mitch Schauer,NULL
s5867,NULL,NULL
s5868,NULL,NULL
s5869,Lance Bangs,NULL
s5870,NULL,NULL
s5871,NULL,NULL
s5872,NULL,NULL
s5873,Raúl Campos,Jan Suter
s5874,Wilson Yip,NULL
s5875,Wilson Yip,NULL
s5876,Jay Karas,NULL
s5877,Alik Sakharov,NULL
s5878,NULL,NULL
s5879,L. Frazier,NULL
s5880,Frank Coraci,NULL
s5881,Gary Howsam,Mike Smith
s5882,Sofia Coppola,NULL
s5883,NULL,NULL
s5884,Kristin Hanggi,NULL
s5885,Rhys Thomas,NULL
s5886,NULL,NULL
s5887,J. Davis,NULL
s5888,Chris Buck,Jennifer Lee
s5889,Eli Roth,NULL
s5890,Andrew Bujalski,NULL
s5891,Adam Dubin,NULL
s5892,Cary Joji Fukunaga,NULL
s5893,Aaron Hann,Mario Miscione
s5894,Evgeny Afineevsky,NULL
s5895,Jay Karas,NULL
s5896,NULL,NULL
s5897,Morgan Neville,NULL
s5898,Kip Andersen,Keegan Kuhn
s5899,Hannah Fidell,NULL
s5900,Jay Karas,NULL
s5901,NULL,NULL
s5902,Kristina Goolsby,Ashley York
s5903,NULL,NULL
s5904,Patrick Brice,NULL
s5905,Phil Joanou,NULL
s5906,Anthony Pierce,NULL
s5907,Liz Garbus,NULL
s5908,Jennifer Phang,NULL
s5909,NULL,NULL
s5910,Luis Estrada,NULL
s5911,Jill Bauer,Ronna Gradus
s5912,Lance Bangs,NULL
s5913,Mike Fleiss,NULL
s5914,Bill D'Elia,NULL
s5915,NULL,NULL
s5916,Aziz Ansari,NULL
s5917,David Sampliner,NULL
s5918,John Asher,NULL
s5919,NULL,NULL
s5920,NULL,NULL
s5921,NULL,NULL
s5922,Jay Karas,NULL
s5923,NULL,NULL
s5924,NULL,NULL
s5925,Lance Bangs,NULL
s5926,Orlando von Einsiedel,NULL
s5927,Katy Chevigny,Ross Kauffman
s5928,Wyatt Cenac,NULL
s5929,James Yukich,NULL
s5930,Luis Lopez,Clay Tweel
s5931,Robert Nixon,Fisher Stevens
s5932,Chapman Way,Maclain Way
s5933,Werner Herzog,NULL
s5934,NULL,NULL
s5935,Greg Whiteley,NULL
s5936,Jehane Noujaim,NULL
s5937,Jason Moore,NULL
s5938,Josh Greenbaum,NULL
s5939,Will Lovelace,Dylan Southern
s5940,NULL,NULL
s5941,NULL,NULL
s5942,Constance Marks,NULL
s5943,Larry Elikann,NULL
s5944,Robert Markowitz,NULL
s5945,Eric Laneuville,NULL
s5946,Joel Oliansky,NULL
s5947,Roy Campanella II,NULL
s5948,Arthur Allan Seidelman,NULL
s5949,John Herzfeld,NULL
s5950,Buzz Kulik,NULL
s5951,Richard Michaels,NULL
s5952,Linda Otto,NULL
s5953,Roger Young,NULL
s5954,Rob LaDuca,Robert C. Ramirez
s5955,Icíar Bollaín,NULL
s5956,Joe Dante,NULL
s5957,Ole Bornedal,NULL
s5958,Sorin Dan Mihalcescu,NULL
s5959,Shane Acker,NULL
s5960,Robert Luketic,NULL
s5961,Kevin Reynolds,NULL
s5962,Shravan Kumar,NULL
s5963,Vikram Bhatt,NULL
s5964,Kunle Afolayan,NULL
s5965,NULL,NULL
s5966,Paul Greengrass,NULL
s5967,Swapnaneel Jayakar,NULL
s5968,NULL,NULL
s5969,Vijay Milton,NULL
s5970,Santwana Bardoloi,NULL
s5971,Atanu Ghosh,NULL
s5972,Lyric R. Cabral,David Felix Sutcliffe
s5973,Michael Margolis,NULL
s5974,Michael Kennedy,NULL
s5975,NULL,NULL
s5976,Óskar Thór Axelsson,NULL
s5977,Ozan Açiktan,NULL
s5978,Karyn Kusama,NULL
s5979,NULL,NULL
s5980,Adam Deyoe,NULL
s5981,Leif Tilden,NULL
s5982,Roland Emmerich,NULL
s5983,NULL,NULL
s5984,Melinda Janko,NULL
s5985,NULL,NULL
s5986,Sam Upton,NULL
s5987,NULL,NULL
s5988,Victor Zarcoff,NULL
s5989,Daniel Stamm,NULL
s5990,NULL,NULL
s5991,Daniel Lee,NULL
s5992,Scott Hussion,Seth Fuller
s5993,Richard Donner,NULL
s5994,Burr Steers,NULL
s5995,David Marmor,NULL
s5996,Raymond Wood,NULL
s5997,Morgan Neville,NULL
s5998,NULL,NULL
s5999,Hasraf Dulull,NULL
s6000,Mike Mills,NULL
s6001,Jon Lucas,Scott Moore
s6002,NULL,NULL
s6003,Joey Curtis,NULL
s6004,Brian Smrz,NULL
s6005,Nicanor Loreti,NULL
s6006,Simon Napier-Bell,NULL
s6007,Betty Thomas,NULL
s6008,Nagesh Kukunoor,NULL
s6009,Gaby Dellal,NULL
s6010,Iman Brotoseno,NULL
s6011,Shazia Javed,NULL
s6012,Hani Hamdi,NULL
s6013,Ruben Fleischer,NULL
s6014,Maciej Dejczer,NULL
s6015,Jack C. Newell,NULL
s6016,Andrew Nackman,NULL
s6017,Anggy Umbara,NULL
s6018,Victor Levin,NULL
s6019,Peter Segal,NULL
s6020,Jonathan Levine,NULL
s6021,Rizal Mantovani,NULL
s6022,Toa Fraser,NULL
s6023,Bharat Jain,NULL
s6024,Trent Haaga,NULL
s6025,Nizar Shafi,NULL
s6026,Meenu Gaur,Farjad Nabi
s6027,NULL,NULL
s6028,Jon Lucas,Scott Moore
s6029,Padmakumar Narasimhamurthy,NULL
s6030,John Asher,NULL
s6031,Richard Attenborough,NULL
s6032,Stanley Kubrick,NULL
s6033,Stephen Gyllenhaal,NULL
s6034,Tom Fassaert,NULL
s6035,Mark Williams,NULL
s6036,Remo D'Souza,NULL
s6037,Roman Coppola,NULL
s6038,NULL,NULL
s6039,Erik Nelson,NULL
s6040,Michael Tiddes,NULL
s6041,Teo Konuralp,NULL
s6042,Jim Fall,NULL
s6043,Andy Goddard,NULL
s6044,Chris Bell,NULL
s6045,NULL,NULL
s6046,Ahmad El-Badri,NULL
s6047,J.C. Chandor,NULL
s6048,Christopher S. Rech,Brandon Kimber
s6049,NULL,NULL
s6050,John Fortenberry,NULL
s6051,Joram Lürsen,NULL
s6052,Michael Lennox,NULL
s6053,Kees Van Oostrum,NULL
s6054,Michael Damian,NULL
s6055,Henry Sarwer-Foner,NULL
s6056,Ishaan Trivedi,NULL
s6057,Asghar Farhadi,NULL
s6058,Ethan Coen,Joel Coen
s6059,Maria Burton,NULL
s6060,Natalie Portman,NULL
s6061,Martin Lawrence,NULL
s6062,Brian Robbins,NULL
s6063,Adam Shankman,NULL
s6064,Neeraj Pandey,NULL
s6065,Gregory Caruso,NULL
s6066,Ava DuVernay,NULL
s6067,NULL,NULL
s6068,NULL,NULL
s6069,Rusty Nixon,NULL
s6070,Oliver Daly,NULL
s6071,Ömer Faruk Sorak,NULL
s6072,Midhun Manuel Thomas,NULL
s6073,Chandrakant Kulkarni,NULL
s6074,Prakash Jha,NULL
s6075,Nagesh Kukunoor,NULL
s6076,Uttung Shelar,NULL
s6077,Atanu Ghosh,NULL
s6078,NULL,NULL
s6079,A. L. Vijay,NULL
s6080,Jung-ah Im,Seung-uk Jo
s6081,Chad Van De Keere,NULL
s6082,Chris Weitz,Paul Weitz
s6083,Daniela Goggi,NULL
s6084,Alfonso Serrano Maturino,NULL
s6085,Julien Christian Lutz,NULL
s6086,Julie Taymor,NULL
s6087,Mike McCoy,Scott Waugh
s6088,Mahsun Kirmizigül,NULL
s6089,Brett Donowho,NULL
s6090,NULL,NULL
s6091,Thierry Donard,NULL
s6092,Anne Fontaine,NULL
s6093,Sandeep Chatterjee,NULL
s6094,Kyle Rideout,NULL
s6095,NULL,NULL
s6096,Bryce Wagoner,NULL
s6097,Brittany Andrews,NULL
s6098,Antonio Campos,NULL
s6099,Nicolás López,NULL
s6100,Terry Loane,NULL
s6101,NULL,NULL
s6102,NULL,NULL
s6103,NULL,NULL
s6104,Shivam Nair,NULL
s6105,Alison Klayman,NULL
s6106,NULL,NULL
s6107,Biswajeet Bora,NULL
s6108,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla
s6109,NULL,NULL
s6110,Castille Landon,NULL
s6111,Gervasio Iglesias,Alexis Morante
s6112,Martin Scorsese,NULL
s6113,J. Michael Long,NULL
s6114,Sean McNamara,NULL
s6115,Susan Glatzer,NULL
s6116,Eva Vives,NULL
s6117,Don Bluth,Gary Goldman
s6118,Víctor García,NULL
s6119,Charlie Vaughn,NULL
s6120,Chris Blake,NULL
s6121,Jonathan Levine,NULL
s6122,Matthew Hope,NULL
s6123,Vincent Perez,NULL
s6124,Lee Tamahori,NULL
s6125,Richard Rich,NULL
s6126,Richard Rich,NULL
s6127,NULL,NULL
s6128,Greg Kohs,NULL
s6129,Trey Haley,NULL
s6130,Atul Malhotra,NULL
s6131,Manmohan Desai,NULL
s6132,Khaled Youssef,NULL
s6133,NULL,NULL
s6134,Charlie Siskel,NULL
s6135,Michael Cuesta,NULL
s6136,Sam Mendes,NULL
s6137,Brendon Marotta,NULL
s6138,NULL,NULL
s6139,Barak Goodman,NULL
s6140,Sharon Grimberg,NULL
s6141,Mark Zwonitzer,NULL
s6142,Wilson Coneybeare,NULL
s6143,Sarik Andreasyan,NULL
s6144,Tony Kaye,NULL
s6145,Andrea Arnold,NULL
s6146,Nick Davis,NULL
s6147,NULL,NULL
s6148,Mary Harron,NULL
s6149,Jerry G. Angelo,NULL
s6150,Asif Kapadia,NULL
s6151,Karan Bali,NULL
s6152,Don Bluth,NULL
s6153,Phil Nibbelink,Simon Wells
s6154,Larry Latham,NULL
s6155,Larry Latham,NULL
s6156,Wael Ehsan,NULL
s6157,NULL,NULL
s6158,Perry Lang,NULL
s6159,Ismail Farouk,Hazem Fouda
s6160,Avinash Das,NULL
s6161,Carlos Marques-Marcet,NULL
s6162,NULL,NULL
s6163,Tim Blake Nelson,NULL
s6164,Luis Mandoki,NULL
s6165,Peter Segal,NULL
s6166,Pan Nalin,NULL
s6167,NULL,NULL
s6168,NULL,NULL
s6169,Sohail Tatari,NULL
s6170,Paul Serafini,NULL
s6171,Juan Zapata,NULL
s6172,Peyton Reed,NULL
s6173,Sherif Ismail,NULL
s6174,Anirban Majumder,NULL
s6175,NULL,NULL
s6176,Ken Barbet,NULL
s6177,Manish Jha,NULL
s6178,NULL,NULL
s6179,David Salzberg,Christian Tureaud
s6180,J.F. Musial,Josh Vietze
s6181,Gonzalo López-Gallego,NULL
s6182,Christian Desmares,Franck Ekinci
s6183,Christopher Chambers,NULL
s6184,Khaled El Halafawy,NULL
s6185,Nia Dinata,NULL
s6186,Jason Winer,NULL
s6187,Sarah Smith,NULL
s6188,John Erick Dowdle,NULL
s6189,James L. Brooks,NULL
s6190,John Murlowski,NULL
s6191,Sung-soo Kim,NULL
s6192,Mike Nicoll,NULL
s6193,Jason Stone,NULL
s6194,Mez Tharatorn,NULL
s6195,NULL,NULL
s6196,David Morris,Jacqui Morris
s6197,Fabrizio Copano,Augusto Matte
s6198,Mike Rossiter,NULL
s6199,NULL,NULL
s6200,Gabe Ibáñez,NULL
s6201,Anthony Russo,Joe Russo
s6202,Levan Tsikurishvili,NULL
s6203,Anthony D'Souza,NULL
s6204,Ajay Bahl,NULL
s6205,Çagan Irmak,NULL
s6206,Alejandro G. Iñárritu,NULL
s6207,Shikha Makan,NULL
s6208,José Eduardo Belmonte,NULL
s6209,Adam MacDonald,NULL
s6210,Dave Patten,NULL
s6211,Michael Petroni,NULL
s6212,Michael Bay,NULL
s6213,Michael Bay,NULL
s6214,NULL,NULL
s6215,David Chirchirillo,NULL
s6216,Salima Koroma,NULL
s6217,NULL,NULL
s6218,Sumitra Bhave,Sunil Sukthankar
s6219,Justin Lee,NULL
s6220,NULL,NULL
s6221,Simon Wells,NULL
s6222,Phil Weinstein,NULL
s6223,Phil Weinstein,NULL
s6224,Haissam Hussain,NULL
s6225,Burak Aksak,NULL
s6226,Zoe Lister-Jones,NULL
s6227,Aaron Nee,Adam Nee
s6228,Tanit Jitnukul,NULL
s6229,NULL,NULL
s6230,Manop Janjarasskul,NULL
s6231,Adisorn Tresirikasem,NULL
s6232,Jordi Llompart,NULL
s6233,Raja Menon,NULL
s6234,Matthew Salleh,NULL
s6235,Kyran Kelly,NULL
s6236,Adam Wood,NULL
s6237,Zeke Norton,NULL
s6238,Karen J. Lloyd,NULL
s6239,Andrew Tan,Michael Goguen
s6240,William Lau,NULL
s6241,Ezekiel Norton,NULL
s6242,Conrad Helten,NULL
s6243,Ezekiel Norton,NULL
s6244,Conrad Helten,Ezekiel Norton
s6245,Kyle Newman,NULL
s6246,Esteban Vidal,NULL
s6247,Rajkumar Santoshi,NULL
s6248,David Zucker,NULL
s6249,Paul Verhoeven,NULL
s6250,NULL,NULL
s6251,NULL,NULL
s6252,Dava Whisenant,NULL
s6253,NULL,NULL
s6254,NULL,NULL
s6255,Hrishikesh Mukherjee,NULL
s6256,Sagar Sarhadi,NULL
s6257,Lilibet Foster,NULL
s6258,Joshua Caldwell,NULL
s6259,NULL,NULL
s6260,Volker Arzt,Angelika Sigl
s6261,Mel Smith,NULL
s6262,NULL,NULL
s6263,NULL,NULL
s6264,NULL,NULL
s6265,NULL,NULL
s6266,NULL,NULL
s6267,Mike Judge,NULL
s6268,Bruce W. Smith,NULL
s6269,Agasyah Karim,Khalid Kashogi
s6270,Khaled El Halafawy,NULL
s6271,Julian Jarrold,NULL
s6272,Adam Shankman,NULL
s6273,Fisher Stevens,NULL
s6274,Keiko Yagi,NULL
s6275,Katherine Fairfax Wright,NULL
s6276,NULL,NULL
s6277,NULL,NULL
s6278,Rajeev Chaudhari,NULL
s6279,Anthony Wonke,NULL
s6280,NULL,NULL
s6281,April Mullen,NULL
s6282,NULL,NULL
s6283,Adam Marino,NULL
s6284,Joe Camp,NULL
s6285,Joe Camp,NULL
s6286,Hakan Algül,NULL
s6287,NULL,NULL
s6288,Tamer Bassiouni,NULL
s6289,Ted Braun,NULL
s6290,Dharmesh Darshan,NULL
s6291,Khaled Marei,NULL
s6292,NULL,NULL
s6293,Sushrut Jain,NULL
s6294,Majid Majidi,NULL
s6295,NULL,NULL
s6296,NULL,NULL
s6297,Priyadarshan,NULL
s6298,Rajiv Chilaka,NULL
s6299,Priyadarshan,NULL
s6300,Ram Gopal Varma,NULL
s6301,Jasbir Bijendra Bhati,NULL
s6302,NULL,NULL
s6303,Joey Kern,NULL
s6304,Dennis Dugan,NULL
s6305,NULL,NULL
s6306,Shawn Levy,NULL
s6307,Scott Martin,NULL
s6308,Kaspar Astrup Schröder,NULL
s6309,Ron Oliver,NULL
s6310,Nick Broomfield,NULL
s6311,Shannon Hartman,NULL
s6312,Stephen Daldry,NULL
s6313,Vonda Harrell,Daniel Camenisch
s6314,Indrasis Acharya,NULL
s6315,Gajendra Ahire,Viju Mane
s6316,Emanuel Hoss-Desmarais,NULL
s6317,Marianna Palka,NULL
s6318,Ham Tran,NULL
s6319,NULL,NULL
s6320,Miguel Conde,NULL
s6321,Supavitra Babul,NULL
s6322,Mark Harris,NULL
s6323,Ridley Scott,NULL
s6324,NULL,NULL
s6325,Jose Manuel Colón,NULL
s6326,Ryan Coogler,NULL
s6327,Jesse Gustafson,NULL
s6328,Craig Brewer,NULL
s6329,Martin Hodara,NULL
s6330,Gabriela Cowperthwaite,NULL
s6331,Daniel Alfredson,NULL
s6332,Ethan Hawke,NULL
s6333,Ben Younger,NULL
s6334,Deane Taylor,NULL
s6335,July Hygreck,NULL
s6336,NULL,NULL
s6337,Jean-François Richet,NULL
s6338,Ted Demme,NULL
s6339,Abdellatif Kechiche,NULL
s6340,Woody Allen,NULL
s6341,Lev L. Spiro,NULL
s6342,NULL,NULL
s6343,Jeremy Saulnier,NULL
s6344,Les Mayfield,NULL
s6345,Derek Cianfrance,NULL
s6346,Barry Avrich,NULL
s6347,Jeremy Kenyon Lockyer Corbell,NULL
s6348,NULL,NULL
s6349,Jay Surridge,NULL
s6350,Elvira Lind,NULL
s6351,Raj Kapoor,NULL
s6352,Gabriel Clarke,Torquil Jones
s6353,Brendan Byrne,NULL
s6354,Geoffrey Orthwein,Andrew Sullivan
s6355,Byron Howard,Chris Williams
s6356,Alexandra Dean,NULL
s6357,Jelle de Jonge,NULL
s6358,NULL,NULL
s6359,Arthur Penn,NULL
s6360,Kaizad Gustad,NULL
s6361,NULL,NULL
s6362,NULL,NULL
s6363,Gary Cohen,Ross Hockrow
s6364,Gayane Petrosyan,NULL
s6365,NULL,NULL
s6366,Richard Sears,NULL
s6367,Alê Abreu,NULL
s6368,Chris Stokes,NULL
s6369,NULL,NULL
s6370,Michael Doneger,NULL
s6371,Sean McNamara,NULL
s6372,Cecilia Peck,NULL
s6373,Jody Lambert,NULL
s6374,NULL,NULL
s6375,Sridhar Rangayan,NULL
s6376,Simon Baker,NULL
s6377,Rian Johnson,NULL
s6378,Robert Adetuyi,NULL
s6379,NULL,NULL
s6380,Antoine Fuqua,NULL
s6381,Lu Yang,NULL
s6382,NULL,NULL
s6383,Vivieno Caldinelli,NULL
s6384,Vivieno Caldinelli,NULL
s6385,Vivieno Caldinelli,NULL
s6386,NULL,NULL
s6387,Mike Wiluan,NULL
s6388,Andreas Johnsen,NULL
s6389,David McCracken,NULL
s6390,NULL,NULL
s6391,Steve Antin,NULL
s6392,Jon Manning,NULL
s6393,Lee Chang-dong,NULL
s6394,NULL,NULL
s6395,Cary Murnion,Jonathan Milott
s6396,Daniel Mann,NULL
s6397,Daniele Thompson,NULL
s6398,Travis Zariwny,NULL
s6399,NULL,NULL
s6400,Angga Dwimas Sasongko,NULL
s6401,Néstor Sánchez Sotelo,NULL
s6402,NULL,NULL
s6403,Asim Abbasi,NULL
s6404,Madhur Bhandarkar,NULL
s6405,NULL,NULL
s6406,Momoko Kamiya,NULL
s6407,Momoko Kamiya,NULL
s6408,NULL,NULL
s6409,Carlos Bolado,NULL
s6410,Scott Marshall Smith,NULL
s6411,Lisa Arnold,NULL
s6412,NULL,NULL
s6413,Peter Sattler,NULL
s6414,NULL,NULL
s6415,Harry Elfont,Deborah Kaplan
s6416,Bernard Rose,NULL
s6417,NULL,NULL
s6418,Justin Pemberton,NULL
s6419,Noushad,NULL
s6420,Mark O'Connor,NULL
s6421,NULL,NULL
s6422,Chito S. Roño,NULL
s6423,Todd Haynes,NULL
s6424,Brian De Palma,NULL
s6425,Àlex Pastor,David Pastor
s6426,Matt Piedmont,NULL
s6427,NULL,NULL
s6428,Martin Campbell,NULL
s6429,Wong Jing,NULL
s6430,Wong Jing,NULL
s6431,NULL,NULL
s6432,Richard Brooks,NULL
s6433,Shalini Kantayya,NULL
s6434,Brad Peyton,NULL
s6435,Aaron Hancox,Michael McNamara
s6436,Henrik Martin Dahlsbakken,NULL
s6437,Shivendra Singh Dungarpur,NULL
s6438,Nicholas Hytner,NULL
s6439,Harry Baweja,NULL
s6440,Aatmaram Dharne,NULL
s6441,David Dhawan,NULL
s6442,Umer Adil,NULL
s6443,Arne Birkenstock,NULL
s6444,Dianne Dreyer,NULL
s6445,Garin Nugroho,NULL
s6446,John Curran,NULL
s6447,Tim Burton,NULL
s6448,McG,NULL
s6449,Charles A. Nichols,Iwao Takamoto
s6450,David Dhawan,NULL
s6451,Kevin Smith,NULL
s6452,NULL,NULL
s6453,Wong Jing,Jason Kwan
s6454,John Scheinfeld,NULL
s6455,Gurvinder Singh,NULL
s6456,NULL,NULL
s6457,NULL,NULL
s6458,NULL,NULL
s6459,Bradley Parker,NULL
s6460,NULL,NULL
s6461,NULL,NULL
